Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
17.25,0.114160573,253.1724,OUT017,3775.086,0.9275067658098634,16,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
16.1,0.013529884,106.2596,OUT027,1402.1748,0.925130816305599,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
9.5,0.221856492,231.8668,OUT010,230.3668,1.774706148859048,25,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
10.6,0.056748659,233.6642,OUT013,3950.1914,0.874000869419626,36,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
12.85,0.033220169,196.6768,OUT046,2759.0752,0.8747287847685479,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
18.75,0.034501405,211.7218,OUT017,5770.4886,1.148068916286253,16,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
8.1,0.12829573,210.4902,OUT045,5309.755,1.3509244337146251,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
16.85,0.036596012,90.6488,OUT017,633.8416,0.9275067658488023,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
17.75,0.030288215,256.7672,OUT027,4346.3424,0.9178236802559232,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
15.7,0.123159656,110.1544,OUT017,1230.3984,0.959705804101742,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
16.7,0.052708138,114.7176,OUT017,2404.8696,1.004720894399215,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
6.38,0.031743707,179.1344,OUT027,1605.9096,1.136365956531176,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
12.15,0.036360676,166.0184,OUT010,330.2368,1.7352530334627496,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
16.7,0.022065676,110.5886,OUT046,1556.6404,0.8747288057087164,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
16.0,0.072317217,230.2668,OUT027,8062.838,1.3255744073037123,38,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
17.5,0.016760075,141.618,OUT049,2097.27,0.9600687539048446,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
9.6,0.036490369,140.8154,OUT017,1843.6002,1.0047208980029685,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
12.15,0.02573918,120.744,OUT027,3954.852,1.1360831965133935,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
18.7,0.071091591,228.601,OUT017,4823.721,1.166883254982873,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
12.5,0.081465335,220.7798,OUT018,6611.394,1.0031395404860957,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
18.7,0.014580886,50.2324,OUT013,623.1888,1.0358324958718403,36,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
16.75,0.060668416,172.4106,OUT045,2908.8802,1.0010958899351394,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
11.15,0.086105815,167.879,OUT045,2886.243,0.8765027606002672,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
16.7,0.026771204,246.3776,OUT017,1981.4208,1.0305630743006293,16,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
5.695,0.067700925,256.5988,OUT046,2055.9904,1.0247665681767941,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
17.85,0.018052019,96.6094,OUT049,856.8846,1.1432814441886616,24,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.5,0.097201128,159.4262,OUT046,2705.1454,1.0275721664085464,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
14.1,0.089817198,142.7496,OUT049,3528.74,1.0006230373400158,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15.85,0.136774734,94.4094,OUT045,1428.141,0.9605050179544774,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
17.2,0.025309134,147.0418,OUT017,2354.2688,0.9640004913485518,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
17.0,0.055519561,219.8114,OUT049,1108.557,1.0006230355963264,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
16.1,0.06358934,179.4318,OUT018,360.8636,0.8782920686930694,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
18.6,0.080956792,95.2436,OUT017,1796.3284,1.0047208969267774,16,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
20.2,0.074390007,91.4462,OUT045,1943.4702,1.0629952275348356,21,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.8,0.056353798000000004,72.338,OUT049,805.618,1.0,24,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.5,0.089703476,158.3604,OUT013,1109.2228,0.9215224077051913,36,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
19.35,0.049916364,80.2644,OUT017,942.7728,0.8796766174714684,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
7.825,0.139419417,66.0826,OUT019,258.3304,1.5315371988570394,38,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
15.0,0.153960209,105.9938,OUT035,1179.1318,0.9988808353771301,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
19.25,0.101932076,54.5956,OUT049,764.3384,0.8760887636088278,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
20.85,0.021312043,104.9306,OUT013,2299.6732,0.9215224258867488,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
8.05,0.07838564,256.4646,OUT035,5153.292,1.141290873048849,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
8.27,0.128126825,183.6924,OUT049,1295.6468,0.9605895841175442,24,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
19.2,0.100640587,112.6886,OUT017,1779.0176,0.9348909880951437,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
19.35,0.118102769,224.8088,OUT046,2013.3792,0.929632603115721,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
17.7,0.23653561,184.1924,OUT019,185.0924,1.8562494645938528,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
9.395,0.171422166,139.1838,OUT045,1685.8056,0.8765027633941699,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
18.5,0.045105407,89.4172,OUT019,178.4344,1.6148105951208638,38,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
7.96,0.027583729555555558,160.7894,OUT017,3235.788,1.0,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
10.195,0.126383094,112.1886,OUT046,667.1316,0.9296326055317733,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
17.75,0.014609738,160.4262,OUT045,3182.524,0.8649391600856646,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
12.6,0.007468056,186.9556,OUT049,3379.6008,1.0377507010230411,24,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
19.1,0.096929994,233.8958,OUT045,2103.2622,0.9315179288525918,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
17.6,0.058181585,154.4314,OUT049,2326.971,0.9310779363300298,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
20.0,0.05848134,113.3544,OUT046,2572.6512,1.0274967241532433,26,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
